#,Thermostat,identifier,5.12E+11,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
2018-11-30,18:55:00,heat,heatStage1On,(SmartRecovery),Home,74,68,70.4,59,38.5,0,0,300,300,,70.6,59,0,66.5,0
2018-11-30,19:00:00,heat,heatStage1On,(SmartRecovery),Home,74,68,69.3,59,35.4,0,0,210,255,,69.7,59,0,67.4,0
2018-11-30,19:05:00,heat,heatOff,,Home,74,68,69.2,59,35.4,0,0,0,0,,69.5,59,0,68.9,0
2018-11-30,19:10:00,heat,heatOff,,Home,74,68,69.3,60,35.4,0,0,0,0,,69.6,60,0,69.1,0
2018-11-30,19:15:00,heat,heatOff,,Home,74,68,68.9,60,35.4,0,0,0,0,,69.9,60,0,68.6,0
2018-11-30,19:20:00,heat,heatOff,,Home,74,68,68.4,59,35.4,0,0,225,225,,70.2,59,0,68.2,0
2018-11-30,19:25:00,heat,heatStage1On,(SmartRecovery),Home,72.6,68.7,68.4,59,35.4,0,0,90,135,,69.7,59,0,68.4,0
2018-11-30,19:30:00,heat,heatOff,,Sleep,72,69,69,59,33.8,0,0,0,0,,69.3,59,0,69,0
2018-11-30,19:35:00,heat,heatOff,,Sleep,72,69,68.9,59,33.8,0,0,0,0,,69.6,59,0,68.9,0
2018-11-30,19:40:00,heat,heatOff,,Sleep,72,69,68.6,59,33.8,0,0,225,225,,69.8,59,0,68.6,0
2018-11-30,19:45:00,heat,heatStage1On,,Sleep,72,69,68.5,58,33.8,0,0,90,135,,69.5,58,0,68.5,0
2018-11-30,19:50:00,heat,heatOff,,Sleep,72,69,69.3,59,33.8,0,0,0,0,,69.2,59,0,69.3,0
2018-11-30,19:55:00,heat,heatOff,,Sleep,72,69,69.2,59,33.8,0,0,0,0,,69.5,59,0,69.2,0
2018-11-30,20:00:00,heat,heatOff,,Sleep,72,69,68.7,58,32.9,0,0,0,0,,69.8,58,0,68.7,0
2018-11-30,20:05:00,heat,heatOff,,Sleep,72,69,68.3,57,32.9,0,0,255,255,,70.1,57,0,68.3,0
2018-11-30,20:10:00,heat,heatStage1On,,Sleep,72,69,68.6,57,32.9,0,0,60,105,,69.6,57,0,68.6,0
2018-11-30,20:15:00,heat,heatOff,,Sleep,72,69,69.4,58,32.9,0,0,0,0,,69.4,58,0,69.4,0
2018-11-30,20:20:00,heat,heatOff,,Sleep,72,69,69.2,58,32.9,0,0,0,0,,69.6,58,0,69.2,0
2018-11-30,20:25:00,heat,heatOff,,Sleep,72,69,68.7,57,32.9,0,0,0,0,,69.9,57,0,68.7,0
2018-11-30,20:30:00,heat,heatOff,,Sleep,72,69,68.3,57,32.3,0,0,270,270,,70,57,0,68.3,0
2018-11-30,20:35:00,heat,heatStage1On,,Sleep,72,69,68.6,57,32.3,0,0,45,90,,69.5,57,0,68.6,0
2018-11-30,20:40:00,heat,heatOff,,Sleep,72,69,69.6,57,32.3,0,0,0,0,,69.3,57,0,69.6,0
2018-11-30,20:45:00,heat,heatOff,,Sleep,72,69,69.2,58,32.3,0,0,0,0,,69.7,58,0,69.2,0
2018-11-30,20:50:00,heat,heatOff,,Sleep,72,69,68.8,57,32.3,0,0,15,15,,70.1,57,0,68.8,0
2018-11-30,20:55:00,heat,heatStage1On,,Sleep,72,69,68.5,57,32.3,0,0,300,300,,70.3,57,0,68.5,0
2018-11-30,21:00:00,heat,heatOff,,Sleep,72,69,68.7,56,32.7,0,0,0,45,,69.9,56,1,68.7,0
2018-11-30,21:05:00,heat,heatOff,,Sleep,72,69,69.7,55,32.7,0,0,0,0,,69.6,55,1,69.7,0
2018-11-30,21:10:00,heat,heatOff,,Sleep,72,69,69.3,56,32.7,0,0,0,0,,69.8,56,1,69.3,0
2018-11-30,21:15:00,heat,heatOff,,Sleep,72,69,68.9,54,32.7,0,0,0,0,,70.3,54,1,68.9,0
2018-11-30,21:20:00,heat,heatOff,,Sleep,72,69,68.6,54,32.7,0,0,60,60,,70.7,54,1,68.6,0
2018-11-30,21:25:00,heat,heatStage1On,,Sleep,72,69,68.3,54,32.7,0,0,255,300,,70.7,54,1,68.3,0
2018-11-30,21:30:00,heat,heatOff,,Sleep,72,69,68.8,54,32,0,0,0,0,,70,54,0,68.8,0
2018-11-30,21:35:00,heat,heatOff,,Sleep,72,69,69.7,53,32,0,0,0,0,,70,53,0,69.7,0
2018-11-30,21:40:00,heat,heatOff,,Sleep,72,69,69.2,55,32,0,0,0,0,,70.3,55,1,69.2,0
2018-11-30,21:45:00,heat,heatOff,,Sleep,72,69,68.8,55,32,0,0,75,75,,70.6,55,1,68.8,0
2018-11-30,21:50:00,heat,heatStage1On,,Sleep,72,69,68.6,55,32,0,0,240,285,,70.4,55,1,68.6,0
2018-11-30,21:55:00,heat,heatOff,,Sleep,72,69,69.2,56,32,0,0,0,0,,69.8,56,1,69.2,0
2018-11-30,22:00:00,heat,heatOff,,Sleep,72,69,69.7,57,31.6,0,0,0,0,,70,57,1,69.7,0
2018-11-30,22:05:00,heat,heatOff,,Sleep,72,69,69.2,56,31.6,0,0,0,0,,70.4,56,1,69.2,0
2018-11-30,22:10:00,heat,heatOff,,Sleep,72,69,68.8,56,31.6,0,0,0,0,,70.7,56,1,68.8,0
2018-11-30,22:15:00,heat,heatOff,,Sleep,72,69,68.6,55,31.6,0,0,120,120,,71.1,55,1,68.6,0
2018-11-30,22:20:00,heat,heatStage1On,,Sleep,72,69,68.6,56,31.6,0,0,195,240,,71,56,1,68.6,0
2018-11-30,22:25:00,heat,heatOff,,Sleep,72,69,69.2,56,31.6,0,0,0,0,,70.4,56,1,69.2,0
2018-11-30,22:30:00,heat,heatOff,,Sleep,72,69,69.6,56,31,0,0,0,0,,70.4,56,1,69.6,0
2018-11-30,22:35:00,heat,heatOff,,Sleep,72,69,69.3,56,31,0,0,0,0,,70.7,56,1,69.3,0
2018-11-30,22:40:00,heat,heatOff,,Sleep,72,69,69.1,56,31,0,0,0,0,,71.1,56,0,69.1,0
2018-11-30,22:45:00,heat,heatOff,,Sleep,72,69,68.9,56,31,0,0,0,0,,71.5,56,0,68.9,0
2018-11-30,22:50:00,heat,heatOff,,Sleep,72,69,68.8,56,31,0,0,0,0,,71.9,56,0,68.8,0
2018-11-30,22:55:00,heat,heatOff,,Sleep,72,69,68.6,56,31,0,0,150,150,,72.1,56,0,68.6,0
2018-11-30,23:00:00,heat,heatStage1On,,Sleep,72,69,68.7,56,31.5,0,0,150,195,,71.9,56,0,68.7,0
2018-11-30,23:05:00,heat,heatOff,,Sleep,72,69,69.5,58,31.5,0,0,0,0,,71.3,58,1,69.5,0
2018-11-30,23:10:00,heat,heatOff,,Sleep,72,69,69.7,58,31.5,0,0,0,0,,71.5,58,0,69.7,0
2018-11-30,23:15:00,heat,heatOff,,Sleep,72,69,69.4,57,31.5,0,0,0,0,,71.8,57,0,69.4,0
2018-11-30,23:20:00,heat,heatOff,,Sleep,72,69,69.2,57,31.5,0,0,0,0,,72,57,1,69.2,1
2018-11-30,23:25:00,heat,heatOff,,Sleep,72,69,69,57,31.5,0,0,0,0,,72.2,57,0,69,1
2018-11-30,23:30:00,heat,heatOff,,Sleep,72,69,69,56,31.1,0,0,0,0,,72.4,56,0,69,1
2018-11-30,23:35:00,heat,heatOff,,Sleep,72,69,69.9,56,31.1,0,0,0,0,,72.5,56,1,68.9,1
2018-11-30,23:40:00,heat,heatOff,,Sleep,72,69,70.6,57,31.1,0,0,0,0,,72.6,57,1,68.7,1
2018-11-30,23:45:00,heat,heatOff,,Sleep,72,69,70.7,57,31.1,0,0,0,0,,72.7,57,1,68.7,1
2018-11-30,23:50:00,heat,heatOff,,Sleep,72,69,70.6,56,31.1,0,0,0,0,,72.8,56,1,68.5,0
2018-11-30,23:55:00,heat,heatOff,,Sleep,72,69,70.5,55,31.1,0,0,0,0,,72.8,55,1,68.3,0
2018-12-01,0:00:00,heat,heatOff,,Sleep,72,69,70.6,55,31.7,0,0,0,0,,72.9,55,0,68.3,0
2018-12-01,0:05:00,heat,heatOff,,Sleep,72,69,70.5,54,31.7,0,0,0,0,,73,54,0,68,0
2018-12-01,0:10:00,heat,heatOff,,Sleep,72,69,70.5,54,31.7,0,0,0,0,,73.1,54,0,68,0
2018-12-01,0:15:00,heat,heatOff,,Sleep,72,69,70.4,53,31.7,0,0,0,0,,73,53,0,67.9,0
2018-12-01,0:20:00,heat,heatOff,,Sleep,72,69,70.3,53,31.7,0,0,0,0,,72.9,53,0,67.8,0
2018-12-01,0:25:00,heat,heatOff,,Sleep,72,69,70.2,54,31.7,0,0,0,0,,72.8,54,0,67.7,0
2018-12-01,0:30:00,heat,heatOff,,Sleep,72,69,70.2,53,31.4,0,0,0,0,,72.8,53,0,67.6,0
2018-12-01,0:35:00,heat,heatOff,,Sleep,72,69,70.1,53,31.4,0,0,0,0,,72.7,53,0,67.5,0
2018-12-01,0:40:00,heat,heatOff,,Sleep,72,69,70,52,31.4,0,0,0,0,,72.6,52,0,67.4,0
2018-12-01,0:45:00,heat,heatOff,,Sleep,72,69,69.9,52,31.4,0,0,0,0,,72.6,52,1,67.3,0
2018-12-01,0:50:00,heat,heatOff,,Sleep,72,69,69.8,52,31.4,0,0,0,0,,72.5,52,1,67.1,0
2018-12-01,0:55:00,heat,heatOff,,Sleep,72,69,69.8,52,31.4,0,0,0,0,,72.5,52,0,67.1,1
2018-12-01,1:00:00,heat,heatOff,,Sleep,72,69,69.8,49,31.1,0,0,0,0,,72.5,49,0,67.1,1
2018-12-01,1:05:00,heat,heatOff,,Sleep,72,69,69.7,53,31.1,0,0,0,0,,72.4,53,0,67.1,1
2018-12-01,1:10:00,heat,heatOff,,Sleep,72,69,69.6,55,31.1,0,0,0,0,,72.2,55,0,67.2,0
2018-12-01,1:15:00,heat,heatOff,,Sleep,72,69,69.5,56,31.1,0,0,0,0,,71.9,56,0,67.2,0
2018-12-01,1:20:00,heat,heatOff,,Sleep,72,69,69.4,57,31.1,0,0,0,0,,71.7,57,0,67.2,0
2018-12-01,1:25:00,heat,heatOff,,Sleep,72,69,69.3,57,31.1,0,0,0,0,,71.6,57,0,67.2,0
2018-12-01,1:30:00,heat,heatOff,,Sleep,72,69,69.3,57,31.6,0,0,0,0,,71.4,57,0,67.2,0
2018-12-01,1:35:00,heat,heatOff,,Sleep,72,69,69.2,57,31.6,0,0,0,0,,71.3,57,0,67.2,0
2018-12-01,1:40:00,heat,heatOff,,Sleep,72,69,69.2,57,31.6,0,0,0,0,,71.2,57,0,67.2,0
2018-12-01,1:45:00,heat,heatOff,,Sleep,72,69,69.1,57,31.6,0,0,0,0,,71.1,57,0,67.2,0
2018-12-01,1:50:00,heat,heatOff,,Sleep,72,69,69.1,57,31.6,0,0,0,0,,71.1,57,0,67.2,0
2018-12-01,1:55:00,heat,heatOff,,Sleep,72,69,69.1,57,31.6,0,0,0,0,,71.1,57,0,67.2,0
2018-12-01,2:00:00,heat,heatOff,,Sleep,72,69,69,56,33.1,0,0,0,0,,71,56,0,67.1,0
2018-12-01,2:05:00,heat,heatOff,,Sleep,72,69,68.9,56,33.1,0,0,0,0,,70.9,56,0,67.1,0
2018-12-01,2:10:00,heat,heatOff,,Sleep,72,69,68.8,57,33.1,0,0,0,0,,70.7,57,0,67,0
2018-12-01,2:15:00,heat,heatOff,,Sleep,72,69,68.7,57,33.1,0,0,0,0,,70.6,57,0,66.9,0
2018-12-01,2:20:00,heat,heatOff,,Sleep,72,69,68.6,56,33.1,0,0,0,0,,70.4,56,0,66.9,0
2018-12-01,2:25:00,heat,heatOff,,Sleep,72,69,68.6,56,33.1,0,0,0,0,,70.3,56,0,66.9,0
2018-12-01,2:30:00,heat,heatOff,,Sleep,72,69,68.6,56,33.1,0,0,0,0,,70.3,56,0,66.9,1
2018-12-01,2:35:00,heat,heatOff,,Sleep,72,69,68.4,55,33.1,0,0,270,270,,70.1,55,0,66.9,1
2018-12-01,2:40:00,heat,heatStage1On,,Sleep,72,69,68.1,57,33.1,0,0,105,150,,69.2,57,0,67.1,1
2018-12-01,2:45:00,heat,heatOff,,Sleep,72,69,68.6,57,33.1,0,0,0,0,,68.7,57,0,68.6,0
2018-12-01,2:50:00,heat,heatOff,,Sleep,72,69,68.7,59,33.1,0,0,0,0,,68.9,59,0,68.5,0
2018-12-01,2:55:00,heat,heatOff,,Sleep,72,69,68.6,57,33.1,0,0,0,0,,69.3,57,0,68.1,0
2018-12-01,3:00:00,heat,heatOff,,Sleep,72,69,68.6,57,33.2,0,0,0,0,,69.5,57,0,67.8,0
2018-12-01,3:05:00,heat,heatOff,,Sleep,72,69,68.6,56,33.2,0,0,0,0,,69.7,56,0,67.6,0
2018-12-01,3:10:00,heat,heatOff,,Sleep,72,69,68.6,56,33.2,0,0,0,0,,69.8,56,0,67.4,0
2018-12-01,3:15:00,heat,heatOff,,Sleep,72,69,68.4,55,33.2,0,0,285,285,,69.7,55,0,67.2,0
2018-12-01,3:20:00,heat,heatStage1On,,Sleep,72,69,68.2,57,33.2,0,0,45,90,,68.9,57,0,67.5,0
2018-12-01,3:25:00,heat,heatStage1On,,Sleep,72,69,68.7,56,33.2,0,0,300,300,,68.5,56,0,68.9,0
2018-12-01,3:30:00,heat,heatStage1On,,Sleep,72,69,68.7,58,33.4,0,0,15,60,,68.2,58,0,69.4,0
2018-12-01,3:35:00,heat,heatOff,,Sleep,72,69,69.2,56,33.4,0,0,0,0,,68.3,56,0,70.2,0
2018-12-01,3:40:00,heat,heatOff,,Sleep,72,69,69.2,57,33.4,0,0,0,0,,68.7,57,0,69.7,0
2018-12-01,3:45:00,heat,heatOff,,Sleep,72,69,69.1,57,33.4,0,0,0,0,,69.1,57,0,69.1,0
2018-12-01,3:50:00,heat,heatOff,,Sleep,72,69,69,57,33.4,0,0,0,0,,69.4,57,0,68.6,0
2018-12-01,3:55:00,heat,heatOff,,Sleep,72,69,69,56,33.4,0,0,0,0,,69.6,56,0,68.4,0
2018-12-01,4:00:00,heat,heatOff,,Sleep,72,69,69,56,33.7,0,0,0,0,,69.8,56,0,68.2,0
2018-12-01,4:05:00,heat,heatOff,,Sleep,72,69,69,56,33.7,0,0,0,0,,69.9,56,0,68,0
2018-12-01,4:10:00,heat,heatOff,,Sleep,72,69,68.9,56,33.7,0,0,0,0,,70,56,0,67.9,0
2018-12-01,4:15:00,heat,heatOff,,Sleep,72,69,68.9,56,33.7,0,0,0,0,,70,56,0,67.8,0
2018-12-01,4:20:00,heat,heatOff,,Sleep,72,69,68.8,56,33.7,0,0,0,0,,70,56,0,67.7,0
2018-12-01,4:25:00,heat,heatOff,,Sleep,72,69,68.7,56,33.7,0,0,0,0,,69.9,56,0,67.6,0
2018-12-01,4:30:00,heat,heatOff,,Sleep,72,69,68.7,56,33.8,0,0,0,0,,69.9,56,0,67.6,0
2018-12-01,4:35:00,heat,heatOff,,Sleep,72,69,68.6,55,33.8,0,0,0,0,,69.9,55,0,67.5,0
2018-12-01,4:40:00,heat,heatOff,,Sleep,72,69,68.6,54,33.8,0,0,0,0,,69.8,54,0,67.4,0
2018-12-01,4:45:00,heat,heatOff,,Sleep,72,69,68.6,54,33.8,0,0,0,0,,69.8,54,0,67.4,0
2018-12-01,4:50:00,heat,heatOff,,Sleep,72,69,68.5,56,33.8,0,0,105,105,,69.8,56,0,67.3,0
2018-12-01,4:55:00,heat,heatStage1On,,Sleep,72,69,68.3,55,33.8,0,0,300,300,,69.4,55,0,67.3,0
2018-12-01,5:00:00,heat,heatStage1On,,Sleep,72,69,68.3,58,34.4,0,0,180,225,,68.5,58,0,68.1,0
2018-12-01,5:05:00,heat,heatOff,,Sleep,72,69,68.8,57,34.4,0,0,0,0,,68.2,57,0,69.4,0
2018-12-01,5:10:00,heat,heatOff,,Sleep,72,69,69.1,56,34.4,0,0,0,0,,68.3,56,0,69.9,0
2018-12-01,5:15:00,heat,heatOff,,Sleep,72,69,69,57,34.4,0,0,0,0,,68.7,57,0,69.3,0
2018-12-01,5:20:00,heat,heatOff,,Sleep,72,69,68.9,56,34.4,0,0,0,0,,69,56,0,68.8,0
2018-12-01,5:25:00,heat,heatOff,,Sleep,72,69,68.7,56,34.4,0,0,0,0,,69.2,56,0,68.4,0
2018-12-01,5:30:00,heat,heatOff,,Sleep,72,69,68.7,56,34.5,0,0,0,0,,69.3,56,0,68.1,1
2018-12-01,5:35:00,heat,heatOff,,Sleep,72,69,68.7,56,34.5,0,0,0,0,,69.4,56,0,68,1
2018-12-01,5:40:00,heat,heatOff,,Sleep,72,69,68.6,56,34.5,0,0,0,0,,69.5,56,0,67.8,1
2018-12-01,5:45:00,heat,heatOff,,Sleep,72,69,68.6,55,34.5,0,0,0,0,,69.6,55,0,67.6,0
2018-12-01,5:50:00,heat,heatOff,,Sleep,72,69,68.6,56,34.5,0,0,0,0,,69.6,56,0,67.6,0
2018-12-01,5:55:00,heat,heatOff,,Sleep,72,69,68.5,55,34.5,0,0,195,195,,69.6,55,0,67.4,0
2018-12-01,6:00:00,heat,heatStage1On,,Sleep,72,69,68.3,55,34.7,0,0,300,300,,69,55,0,67.6,0
2018-12-01,6:05:00,heat,heatStage1On,,Sleep,72,69,68.5,58,34.7,0,0,90,135,,68.3,58,0,68.9,0
2018-12-01,6:10:00,heat,heatOff,,Sleep,72,69,69,56,34.7,0,0,0,0,,68.1,56,0,70,0
2018-12-01,6:15:00,heat,heatOff,,Sleep,72,69,69.1,56,34.7,0,0,0,0,,68.4,56,0,69.7,0
2018-12-01,6:20:00,heat,heatOff,,Sleep,72,69,68.9,56,34.7,0,0,0,0,,68.7,56,0,69.1,0
2018-12-01,6:25:00,heat,heatOff,,Sleep,72,69,68.8,56,34.7,0,0,0,0,,69,56,0,68.7,0
2018-12-01,6:30:00,heat,heatOff,,Sleep,72,69,68.7,56,34.8,0,0,0,0,,69.2,56,0,68.3,0
2018-12-01,6:35:00,heat,heatOff,,Sleep,72,69,68.7,56,34.8,0,0,0,0,,69.3,56,0,68.1,0
2018-12-01,6:40:00,heat,heatOff,,Sleep,72,69,68.7,56,34.8,0,0,0,0,,69.4,56,0,68,0
2018-12-01,6:45:00,heat,heatOff,,Sleep,72,69,68.6,55,34.8,0,0,0,0,,69.5,55,0,67.8,0
2018-12-01,6:50:00,heat,heatOff,,Sleep,72,69,68.5,56,34.8,0,0,270,270,,69.4,56,0,67.6,0
2018-12-01,6:55:00,heat,heatStage1On,,Sleep,72,69,68.3,56,34.8,0,0,240,285,,68.8,56,0,67.9,0
2018-12-01,7:00:00,heat,heatOff,,Sleep,72,69,68.7,57,35.4,0,0,0,0,,68.2,57,0,69.5,0
2018-12-01,7:05:00,heat,heatOff,,Sleep,72,69,68.9,56,35.4,0,0,0,0,,68.3,56,0,70,0
2018-12-01,7:10:00,heat,heatOff,,Sleep,72,69,68.8,56,35.4,0,0,0,0,,68.7,56,0,69.3,0
2018-12-01,7:15:00,heat,heatOff,,Sleep,72,69,68.9,56,35.4,0,0,0,0,,69,56,0,68.9,1
2018-12-01,7:20:00,heat,heatOff,,Sleep,72,69,69,56,35.4,0,0,0,0,,69.1,56,0,68.6,1
2018-12-01,7:25:00,heat,heatOff,,Sleep,73.4,68.3,69.2,56,35.4,0,0,0,0,,69.3,56,0,68.4,0
2018-12-01,7:30:00,heat,heatOff,,Home,74,68,69.4,55,36.1,0,0,0,0,,69.4,55,0,68.2,0
2018-12-01,7:35:00,heat,heatOff,,Home,74,68,69.4,55,36.1,0,0,0,0,,69.4,55,0,68,0
2018-12-01,7:40:00,heat,heatOff,,Home,74,68,69.4,55,36.1,0,0,0,0,,69.4,55,0,67.9,0
2018-12-01,7:45:00,heat,heatOff,,Home,74,68,69.4,55,36.1,0,0,0,0,,69.4,55,0,67.8,0
2018-12-01,7:50:00,heat,heatOff,,Home,74,68,69.5,55,36.1,0,0,0,0,,69.5,55,0,67.7,0
2018-12-01,7:55:00,heat,heatOff,,Home,74,68,69.5,55,36.1,0,0,0,0,,69.5,55,0,67.6,0
2018-12-01,8:00:00,heat,heatOff,,Home,74,68,69.5,55,37.2,0,0,0,0,,69.5,55,0,67.5,0
2018-12-01,8:05:00,heat,heatOff,,Home,74,68,69.5,55,37.2,0,0,0,0,,69.5,55,0,67.4,0
2018-12-01,8:10:00,heat,heatOff,,Home,74,68,69.5,54,37.2,0,0,0,0,,69.5,54,0,67.3,0
2018-12-01,8:15:00,heat,heatOff,,Home,74,68,69.4,54,37.2,0,0,0,0,,69.4,54,0,67.2,0
2018-12-01,8:20:00,heat,heatOff,,Home,74,68,69.3,54,37.2,0,0,0,0,,69.3,54,0,67.2,0
2018-12-01,8:25:00,heat,heatOff,,Home,74,68,69.2,54,37.2,0,0,0,0,,69.2,54,0,67.1,0
2018-12-01,8:30:00,heat,heatOff,,Home,74,68,69.1,54,37.6,0,0,0,0,,69.1,54,0,67.1,1
2018-12-01,8:35:00,heat,heatOff,,Home,74,68,69.1,54,37.6,0,0,0,0,,69.1,54,0,67.1,1
2018-12-01,8:40:00,heat,heatOff,,Home,74,68,69.1,52,37.6,0,0,0,0,,69.1,52,1,67.1,1
2018-12-01,8:45:00,heat,heatOff,,Home,74,68,69,52,37.6,0,0,0,0,,69,52,0,67.1,1
2018-12-01,8:50:00,heat,heatOff,,Home,74,68,68.9,53,37.6,0,0,0,0,,68.9,53,0,66.9,0
2018-12-01,8:55:00,heat,heatOff,,Home,74,68,68.9,53,37.6,0,0,0,0,,68.9,53,0,66.9,1
2018-12-01,9:00:00,heat,heatOff,,Home,74,68,68.9,53,36,0,0,0,0,,68.9,53,1,66.9,1
2018-12-01,9:05:00,heat,heatOff,,Home,74,68,68.9,53,36,0,0,0,0,,68.9,53,0,66.9,1
2018-12-01,9:10:00,heat,heatOff,,Home,74,68,68.9,54,36,0,0,0,0,,68.9,54,0,66.9,1
2018-12-01,9:15:00,heat,heatOff,,Home,74,68,68.8,53,36,0,0,0,0,,68.8,53,0,66.9,1
2018-12-01,9:20:00,heat,heatOff,,Home,74,68,68.7,52,36,0,0,0,0,,68.7,52,0,66.9,1
2018-12-01,9:25:00,heat,heatOff,,Home,74,68,68.7,52,36,0,0,0,0,,68.7,52,0,66.9,1
2018-12-01,9:30:00,heat,heatOff,,Home,74,68,68.6,52,36.7,0,0,0,0,,68.6,52,1,66.8,1
2018-12-01,9:35:00,heat,heatOff,,Home,74,68,68.6,52,36.7,0,0,0,0,,68.6,52,0,66.7,1
2018-12-01,9:40:00,heat,heatOff,,Home,74,68,68.5,52,36.7,0,0,0,0,,68.5,52,1,66.7,1
2018-12-01,9:45:00,heat,heatOff,,Home,74,68,68.5,53,36.7,0,0,0,0,,68.5,53,1,66.7,1
2018-12-01,9:50:00,heat,heatOff,,Home,74,68,68.4,53,36.7,0,0,0,0,,68.4,53,1,66.8,1
2018-12-01,9:55:00,heat,heatOff,,Home,74,68,68.7,54,36.7,0,0,0,0,,68.7,54,0,66.6,0
2018-12-01,10:00:00,heat,heatOff,,Home,74,68,69.1,55,37.6,0,0,0,0,,69.1,55,1,66.5,0
2018-12-01,10:05:00,heat,heatOff,,Home,74,68,69.5,55,37.6,0,0,0,0,,69.5,55,1,66.4,1
2018-12-01,10:10:00,heat,heatOff,,Home,74,68,69.7,56,37.6,0,0,0,0,,69.7,56,1,66.3,1
2018-12-01,10:15:00,heat,heatOff,,Home,74,68,69.8,56,37.6,0,0,0,0,,69.8,56,1,66.2,1
2018-12-01,10:20:00,heat,heatOff,,Home,74,68,70.2,55,37.6,0,0,0,0,,70.2,55,0,66.2,0
2018-12-01,10:25:00,heat,heatOff,,Home,74,68,70.4,55,37.6,0,0,0,0,,70.4,55,0,66.1,0
2018-12-01,10:30:00,heat,heatOff,,Home,74,68,70.7,55,37.7,0,0,0,0,,70.7,55,1,65.9,0
2018-12-01,10:35:00,heat,heatOff,,Home,74,68,70.9,57,37.7,0,0,0,0,,70.9,57,1,65.8,0
2018-12-01,10:40:00,heat,heatOff,,Home,74,68,71.1,57,37.7,0,0,0,0,,71.1,57,1,65.6,0
2018-12-01,10:45:00,heat,heatOff,,Home,74,68,71.4,59,37.7,0,0,0,0,,71.4,59,1,65.4,0
2018-12-01,10:50:00,heat,heatOff,,Home,74,68,71.5,59,37.7,0,0,0,0,,71.5,59,1,65.4,0
2018-12-01,10:55:00,heat,heatOff,,Home,74,68,71.8,59,37.7,0,0,0,0,,71.8,59,1,65.4,0
2018-12-01,11:00:00,heat,heatOff,,Home,74,68,72,59,37.7,0,0,0,0,,72,59,1,65.3,1
2018-12-01,11:05:00,heat,heatOff,,Home,74,68,72.1,57,37.7,0,0,0,0,,72.1,57,0,65.3,1
2018-12-01,11:10:00,heat,heatOff,,Home,74,68,72.2,56,37.7,0,0,0,0,,72.2,56,1,65.3,1
2018-12-01,11:15:00,heat,heatOff,,Home,74,68,72.2,56,37.7,0,0,0,0,,72.2,56,1,65.4,0
2018-12-01,11:20:00,heat,heatOff,,Home,74,68,72,56,37.7,0,0,0,0,,72,56,1,65.4,0
2018-12-01,11:25:00,heat,heatOff,,Home,74,68,71.9,55,37.7,0,0,0,0,,71.9,55,1,65.4,0
2018-12-01,11:30:00,heat,heatOff,,Home,74,68,72,55,37.9,0,0,0,0,,72,55,1,65.4,0
2018-12-01,11:35:00,heat,heatOff,,Home,74,68,71.8,55,37.9,0,0,0,0,,71.8,55,1,65.4,0
2018-12-01,11:40:00,heat,heatOff,,Home,74,68,71.7,54,37.9,0,0,0,0,,71.7,54,1,65.3,0
2018-12-01,11:45:00,heat,heatOff,,Home,74,68,71.7,54,37.9,0,0,0,0,,71.7,54,0,65.3,0
2018-12-01,11:50:00,heat,heatOff,,Home,74,68,71.7,53,37.9,0,0,0,0,,71.7,53,1,65.3,0
2018-12-01,11:55:00,heat,heatOff,,Home,74,68,71.8,52,37.9,0,0,0,0,,71.8,52,1,65.3,0
2018-12-01,12:00:00,heat,heatOff,,Home,74,68,71.7,51,38.7,0,0,0,0,,71.7,51,1,65.3,0
2018-12-01,12:05:00,heat,heatOff,,Home,74,68,71.7,51,38.7,0,0,0,0,,71.7,51,0,65.3,0
2018-12-01,12:10:00,heat,heatOff,,Home,74,68,71.8,51,38.7,0,0,0,0,,71.8,51,0,65.1,0
2018-12-01,12:15:00,heat,heatOff,,Home,74,68,71.7,53,38.7,0,0,0,0,,71.7,53,1,65.1,0
2018-12-01,12:20:00,heat,heatOff,,Home,74,68,71.6,52,38.7,0,0,0,0,,71.6,52,1,65.1,0
2018-12-01,12:25:00,heat,heatOff,,Home,74,68,71.5,52,38.7,0,0,0,0,,71.5,52,1,65.1,0
2018-12-01,12:30:00,heat,heatOff,,Home,74,68,71.5,52,38.7,0,0,0,0,,71.5,52,1,65,0
2018-12-01,12:35:00,heat,heatOff,,Home,74,68,71.5,53,38.7,0,0,0,0,,71.5,53,1,64.9,0
2018-12-01,12:40:00,heat,heatOff,,Home,74,68,71.4,52,38.7,0,0,0,0,,71.4,52,1,64.9,0
2018-12-01,12:45:00,heat,heatOff,,Home,74,68,71.4,52,38.7,0,0,0,0,,71.4,52,1,64.9,0
2018-12-01,12:50:00,heat,heatOff,,Home,74,68,71.4,51,38.7,0,0,0,0,,71.4,51,0,64.8,0
